Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
1002,1583,10691,41273,41406,11960,1298,1182
12769,45749,44876,12588,1852,1471,951,624
9896,34920,33764,9359,1315,1462,737,964
989,6629,24075,23793,7210,2191,780,861
643,1561,15193,58907,59303,22568,30354,30598
738,2920,17683,65535,65535,18199,2032,983
658,1238,613,605,646,4219,16208,30936
695,1007,580,4530,27853,65535,65535,28097
770,1268,860,4852,27909,65535,65535,27994
39975,40618,14959,2388,867,3708,14774,28330
10864,39359,38651,10741,1203,2121,804,754
11898,43672,42784,11815,1747,1971,685,798
1118,1924,4552,14712,28501,29706,15474,4628
297,1618,287,604,1046,4394,18700,37338
1334,11372,40261,40695,10702,1674,701,1044
1386,9809,35546,35594,9721,1497,607,780
474,928,812,781,1109,4892,17802,35204
803,1638,16358,62392,62948,16669,1555,1005
1020,1365,4915,16582,32295,33128,16312,5057
1004,2058,5561,19444,37621,38987,19860,5835
1095,2089,12460,48029,48537,13610,1480,1430
780,2018,14255,55680,56305,15872,1404,1436
909,787,684,529,638,1152,678,757
891,1183,489,1022,1045,9979,39601,39873
476,2115,12260,45373,46216,12731,1352,757
54165,54644,20577,3407,1024,1443,516,1421
959,1429,541,556,1700,10116,41287,40961
918,795,498,711,799,7211,27471,27751
45643,46942,16980,2905,632,1302,825,964
1044,7049,23475,22773,6498,2201,786,892
57633,57543,21262,3202,1238,1152,715,654
893,1224,990,281,1315,294,480,823
1015,1508,384,675,1572,4570,17301,34479
1170,8549,28818,28616,8026,1522,877,1168
994,9489,32225,31445,9524,1259,787,775
741,787,863,710,1023,1833,748,1193
13027,46984,45771,12576,2005,4844,18767,36456
13816,51035,49977,13491,1963,1913,471,898
664,1682,11768,44444,44031,12998,1676,1043
639,1572,683,3205,17242,41847,42226,17977
48908,48652,18710,3094,1271,1773,783,1144
1854,10333,36348,36398,9980,1671,944,1255
10924,38801,38576,10476,2064,11188,45179,45808
1549,11028,37247,37225,10072,2267,656,906
706,989,673,4047,22387,53843,53215,22593
42646,42920,16004,2699,1308,5082,16536,32963
666,1732,5114,19068,37715,37581,19263,6242
11086,40900,51256,57828,48633,13339,1227,1012
833,440,755,4717,26381,63469,63417,26267
663,1103,378,412,1451,5505,22976,45536
935,668,622,640,1257,5139,18233,35856
1065,1291,573,3272,20406,47352,47085,19579
51524,52561,19227,3392,1508,1298,628,1186
1437,10671,36800,37118,9906,2556,804,1522
37662,37990,14184,2326,558,1476,467,1242
998,1249,4259,16484,31743,40623,53135,41769
780,780,1018,614,1009,1720,490,1031
1072,7847,26629,25958,7018,1547,622,1459
1134,8649,30691,34829,33602,62012,60809,25596
565,610,495,343,1635,4153,14034,27485
617,2004,17097,65316,65535,25054,33954,33293
1432,9070,33169,32772,9277,1754,634,1574
761,1488,948,738,1375,735,592,952
58781,59245,21747,3336,759,1691,579,310
735,298,956,5202,28966,65535,65535,28714
12588,44803,43657,12398,1946,1223,748,768
783,1567,582,4021,20476,50213,49463,20117
873,2455,16991,65535,65535,37541,13040,3706
1032,1820,664,401,920,1587,558,1204
10661,38196,37397,10429,2103,1174,353,1210
1066,1370,1178,3076,17771,42985,42696,17385
931,683,806,4212,23489,58783,57422,23754
12205,44253,56469,65330,54399,14753,1625,969
1325,1119,644,396,837,662,821,1249
794,1145,696,506,1148,1026,802,1034
786,798,492,576,1274,1044,579,1092
696,1731,14544,55011,55588,15542,1303,546
503,912,526,706,951,4530,19201,37393
996,1652,908,4230,22401,53793,53463,23105
789,2787,12365,47666,48276,13336,1669,1375
1011,2533,17059,62445,63395,17843,1865,1206
710,753,735,3842,22073,53329,53592,22414
1024,1607,483,372,331,250,814,779
682,1437,967,4474,26046,62311,60985,25501
44706,44743,16571,2532,1067,1271,638,508
887,1027,727,397,1175,1304,675,1245
692,1393,325,278,1136,10019,40073,39867
939,2155,13975,53086,53159,14730,1368,1022
1113,1493,4446,16118,30565,30983,15835,4836
891,1215,807,4207,24267,59468,58679,23759
832,1112,621,209,1313,7384,26246,25961
573,898,394,526,1421,995,471,1159
300,1161,714,3800,18484,44702,43581,18255
1142,1096,998,3719,19506,49894,65535,60216
710,2120,13193,50051,50788,17475,20783,39233
842,2216,16760,63315,64362,17522,2178,937
914,8279,28861,29572,8236,1728,1118,774
16114,57983,58165,15683,2373,1629,756,679
501,1053,744,508,1386,10473,43201,43607
587,1656,715,592,1477,8234,31927,32278
15872,56314,56147,15249,1858,1692,844,861
918,1120,461,576,801,3719,14703,28069
750,725,321,803,769,3398,13435,26098
863,1310,781,822,1171,10997,44025,43778
37502,37795,13919,2435,1184,1471,682,1271
571,1495,4569,16241,31649,32674,16588,4712
60597,60657,22388,3410,893,1781,813,768
856,1389,750,5165,29403,65535,65535,29850
783,1103,246,796,1023,9418,37428,36725
930,2391,15450,60250,59756,15429,1268,818
14587,51916,54697,29727,32560,32096,16473,5082
795,1202,243,842,1183,5373,22609,46074
51884,51960,18944,2978,1001,920,574,1368
702,1260,279,447,1054,6944,25267,25730
429,1357,419,732,1134,4747,17403,33777
457,2390,5855,20522,40422,48958,58301,44181
1149,1631,3272,11494,22532,23358,11901,4034
913,1960,13703,52962,54073,14401,1702,1000
973,1853,12887,48024,47751,13226,1721,1523
723,944,531,4008,20276,49953,48561,20637
672,1390,492,171,757,1578,698,407
13278,48529,47951,13202,1789,1690,585,1451
648,1702,4970,15895,31556,31196,16661,4495
813,1751,5199,18858,36614,37632,18977,6063
597,873,791,547,1139,8970,36529,36383
40484,41735,30386,62864,62225,16722,1705,887
1256,1643,12748,47698,48951,13513,1165,1141
551,849,396,363,1321,9534,38336,38991
1557,9897,33417,33453,9134,2189,1008,897
12142,45833,45118,12436,1475,1495,365,907
1189,1758,11406,43894,44169,12764,1500,1526
442,1476,790,3519,17534,41613,40763,17819
15860,56276,55107,15135,1532,785,672,839
713,1434,349,497,1111,5218,19017,37374
14908,53127,52524,14494,1993,1572,739,1166
1110,1619,3513,12919,25322,25814,13278,4457
956,2055,3286,11324,22574,23116,11729,4076
989,1581,875,493,1472,793,625,534
11296,41582,40638,11042,1235,1291,604,841
784,1755,12257,46765,46935,12487,2321,1090
573,773,867,493,1353,4874,20588,41044
439,1000,464,569,1041,1244,673,619
378,2465,13801,53712,53889,14629,1366,1208
697,1294,781,687,1006,7840,30956,30855
721,1046,416,259,510,1417,777,632
853,1586,872,283,850,704,877,1272
35723,36434,17895,17826,32305,32730,16803,5178
620,1464,729,352,1311,4886,18313,36800
847,1573,11393,43269,43127,11884,1486,724
1050,1090,428,273,890,1260,1079,1542
963,1091,649,449,1252,1027,931,1185
35091,34871,13234,2342,808,1217,585,1044
489,1242,62,606,910,7458,28145,28204
795,8887,30352,30027,8221,2278,809,979
1147,1249,963,4840,26593,65535,64767,26885
843,1521,4734,15440,29972,30338,15218,4762
659,1212,488,520,1388,10871,45488,45622
1007,2141,3906,14061,27864,28745,14499,5138
1163,7851,25336,25244,7276,1960,742,1043
750,1310,497,5099,27330,65535,65535,27123
386,1457,3184,12074,23775,24488,11926,3423
805,992,697,565,989,5521,21178,42217
479,1532,487,594,1130,7827,27779,27975
873,582,27,452,1771,5167,21901,44273
1505,8556,29278,29035,8203,1422,1014,1003
12058,40891,40724,11430,1639,1633,531,1330
778,1318,675,382,1361,4034,17481,33757
10591,37617,37318,10456,1253,839,560,972
553,1462,4988,16739,33389,33797,17158,5493
1416,10515,40738,53386,44215,35655,18010,5247
767,2061,3953,13030,25344,25627,13489,4383
38314,39135,14367,2469,868,1469,830,1568
722,2138,13863,52598,52639,14322,1243,1194
881,1630,3429,11806,22413,22448,12002,3860
383,1601,952,532,786,3672,14554,28637
34878,35584,13148,2303,742,678,1145,1301
717,1597,4545,16363,31359,31835,16281,5118
16176,62311,65535,40919,8986,1726,674,1036
13831,51653,64861,65535,59866,15974,1787,1265
10719,38892,38294,10646,1889,1521,642,898
965,2131,463,233,718,1620,700,1188
46931,47207,17480,2688,1059,962,713,1305
838,1297,419,288,1305,11183,47750,62397
437,1150,797,470,1426,3688,13770,27848
1497,7859,27048,27094,7418,1872,862,1251
862,1180,591,538,1117,4465,17628,34508
1027,1432,588,3512,18782,46819,46094,18955
935,1658,819,3825,18578,44397,44552,18671
14446,52995,64919,65535,57779,16983,1174,1130
36232,36861,13684,2116,1164,941,683,583
1220,9067,33730,48861,46901,40966,20735,6131
10009,35996,34347,9746,1481,1244,758,427
886,1188,685,4353,22483,54144,52777,22186
479,2202,17291,65535,65535,18161,1896,1259
906,1048,1116,545,1315,8815,34719,34376
14622,53991,53005,14515,1938,1068,359,940
1372,8558,30454,30848,8259,2156,990,866
1001,986,833,385,570,5638,19373,38891
476,1280,1182,469,336,1956,868,1202
62375,65535,46281,26705,6964,2101,754,662
716,1325,516,5238,29641,65535,65535,29104
38171,38983,14281,2403,869,1526,592,1256
694,1369,5362,17442,33633,34424,17313,4948
915,1787,4045,13439,27107,27673,13563,4096
766,1454,4900,18222,35393,36836,18298,5721
750,1261,811,3450,20618,50515,49311,20346
42366,44253,28646,52019,50926,13555,1442,978
13233,48296,47341,12738,2255,1816,979,1015
619,1790,15063,58308,58427,16513,1876,937
9339,34952,49034,65535,62149,17211,2080,584
1171,1691,17274,65535,65535,18087,1443,1367
797,1109,704,648,1102,1678,693,1246
733,1176,756,570,992,1293,441,939
1008,1672,1511,3436,20181,48844,48208,20144
319,1670,294,505,908,8303,33579,33141
15179,55911,55213,15350,2139,2141,697,1516
497,1334,644,576,414,627,520,563
13455,48155,48766,12986,1807,1594,647,782
61573,61176,22811,3373,920,1076,834,897
58124,58535,21778,3051,968,1504,594,1082
878,2663,3786,13533,27026,27935,13740,4985
39985,40634,15329,2351,1011,1015,674,1019
930,2185,4573,16301,31845,32607,16492,5243
1012,698,923,4099,22858,54514,53976,22345
50466,58593,49281,33737,9327,2060,885,1236
15436,55427,55284,15408,1310,1806,368,1134
767,1180,1255,3597,18716,44154,44193,18661
1146,1055,401,698,1069,3978,15057,29479
760,1166,699,4168,23583,55753,55426,23259
14452,56252,65535,40839,8768,1450,569,616
657,844,701,645,1288,7749,25355,25377
13198,48241,47529,13225,2174,1513,923,501
9941,34533,34397,9442,1976,1009,469,1177
882,1909,3619,12395,24581,24704,12574,4061
755,1220,924,99,857,1162,548,719
34493,35375,12690,2257,755,711,665,837
826,1182,324,700,1296,2138,523,836
1312,8971,33617,33633,9157,2363,690,704
656,2003,14571,56609,56699,16025,1256,1065
9894,34872,34812,9275,1831,1192,357,1158
920,1492,1070,3298,17262,42442,41694,17693
15172,54851,54188,15052,1979,1757,880,768
38448,37842,14538,2167,1279,1177,533,1173
755,1604,4403,15424,29579,31165,15185,4580
38420,38440,14410,2210,809,1672,657,732
1183,7846,26135,25965,8040,6023,21310,42430
16281,57841,56947,15745,2178,1605,425,1151
39130,39166,14438,2559,484,1682,659,1171
1302,8353,26333,26294,7643,1569,689,1134
65535,65535,65535,17359,1655,1198,801,1255
544,1608,622,570,956,870,888,1252
1345,9983,35489,36188,9995,2158,891,1032
1350,8116,30333,30587,7998,2518,638,532
900,1165,754,673,1060,5173,20486,40456
681,923,932,462,1035,1408,914,1279
9294,32415,32360,9194,1348,1089,866,1203
976,2049,10713,40643,41554,11242,1842,1365
665,1128,1046,4207,25162,59939,60119,25328
669,2322,5782,20767,40029,40423,20430,6633
619,1423,3705,13617,26785,26582,13174,4080
14443,50807,50341,14079,1600,1146,573,1204
582,1399,5685,19419,38349,39605,20346,5838
795,2712,13662,53199,54217,15221,1542,1299
806,1496,229,560,1551,9140,33503,34121
769,790,861,4584,24464,59460,58779,25168
885,2192,15352,57980,58071,15695,1534,1407
43922,44927,16665,2540,1160,1350,846,686
1066,6707,22809,23055,6540,1392,603,776
1723,11152,40077,40490,10799,1998,485,952
971,1823,10654,40492,40704,10979,1564,1277
929,461,827,3610,19708,48951,48194,20476
43189,43242,16225,2731,842,1182,663,966
942,2087,5100,16734,33151,33225,17135,5518
561,925,605,481,1063,5854,21859,42551
13879,50618,49978,13874,2079,1832,619,653
1224,1175,664,602,815,1189,462,1285
1343,1822,17546,65535,65535,18195,1892,1051
1669,11262,41301,41179,11068,1941,470,927
739,836,659,632,1415,5309,22327,44646
680,2027,11174,40661,41255,11571,1054,869
733,1869,12710,48132,48189,13413,1832,1190
14943,59810,65535,45434,10080,1687,851,726
756,1424,1011,737,1235,4071,15920,29609
899,1387,591,507,1010,7960,34133,34372
933,2131,12692,49273,49925,13641,1730,618
35202,35824,13478,2186,874,1602,12,1024
574,1718,4528,19005,50080,65535,61657,23024
1437,8535,30843,30777,8323,2432,1112,680
13387,46883,46506,12782,1843,1929,618,939
10539,37487,37886,10616,1913,1218,891,653
999,959,645,606,1417,13637,63848,65535
488,1181,166,312,1285,6815,27054,27500
1093,945,587,4140,24646,58237,58339,23952
739,1334,969,5147,28974,65535,65535,29284
648,1694,574,878,1207,4380,14127,28196
10632,37627,37429,9904,1303,1778,635,1066
55233,56458,36977,65535,65535,18166,1515,668
895,2071,3835,12716,24678,25013,12766,4548
973,1695,481,613,945,1480,481,992
702,1203,527,667,1091,3625,13828,26156
340,2075,14403,55423,55782,16276,1774,1349
880,1515,629,682,925,5043,21496,42449
11477,40623,40542,10806,1759,1119,969,745
43266,43386,16332,2723,1388,1129,758,1091
892,1631,4423,14175,28133,29203,14635,4043
1632,10796,37917,37815,10625,9881,36216,36632
1385,8660,30578,30035,8596,6454,22009,43254
641,1025,476,3607,19533,47533,45989,19515
14280,52411,52299,14004,1700,1572,809,1125
743,1118,751,5426,29547,65535,65535,29615
754,1952,10966,41080,41417,11813,1590,911
1248,7455,26590,26026,7593,1682,1232,830
16046,56301,55661,14732,2011,1042,518,1249
978,1211,667,660,1612,4729,15910,32176
857,1817,5282,19164,37108,37203,19116,5095
764,1097,692,548,1142,1916,921,972
633,1591,5695,22994,57174,65535,64842,24321
467,1382,421,529,591,765,944,874
1718,7505,25454,24772,7062,2021,524,1344
911,900,329,790,1080,5010,20120,39285
1199,1038,583,345,981,6134,25506,25235
1345,2288,16437,64267,64576,17733,1667,883
54826,56230,37171,65535,65535,17917,1790,1037
667,1966,13627,52277,52157,14410,1596,1086
699,812,445,763,1297,4206,18482,35104
899,1237,629,374,1132,5558,23147,45569
828,1231,462,760,1168,7676,29296,29636
772,1901,385,480,1044,4973,21263,42046
798,994,664,3076,17342,41565,40596,17004
16022,62575,65535,43114,8661,1778,849,910
1015,2212,3979,13272,27100,27180,14129,4286
53037,53733,25124,22410,38647,39208,20164,5997
612,700,722,3809,19958,48306,47456,19737
1038,824,594,459,1353,1022,615,1144
477,747,523,474,1576,10488,44643,44661
41567,42186,15475,2561,463,1214,612,1188
940,1511,387,551,1202,7456,26195,26927
1042,2125,11670,44899,45838,13040,1611,853
1063,1866,4000,13099,26339,26580,13799,4303
823,8209,30212,30457,8800,5216,18242,36016
436,1283,841,3997,22465,55204,54998,22808
702,1203,109,249,1361,6551,26342,26018
855,1389,5908,20419,40765,40719,20787,6714
11224,40233,39597,10924,1819,1035,772,1116
797,1143,858,3218,18157,44717,44316,18794
35826,35573,13765,2239,1025,1493,574,950
48661,49689,18184,2603,871,1239,895,771
627,1346,517,230,987,9058,39531,40188
903,1299,673,359,1043,5223,19539,38768
48343,49000,17818,2871,493,1114,605,1067
45096,45365,17059,2190,698,1934,651,607
637,1492,210,556,1071,4311,15861,31062
688,2530,18692,65535,65535,40934,13775,4180
12682,46412,46016,12504,1818,1637,718,1291
13311,46218,45585,12442,1381,1134,641,943
56630,58395,21014,3473,817,2091,478,835
1137,7868,35467,65535,53855,13821,1890,1311
694,712,799,3945,21935,54343,53321,22363
617,1346,571,520,1280,3837,14608,29522
920,1663,805,3339,19216,48081,61655,52532
1107,1598,4808,21392,57458,65535,65535,28678
901,1062,736,618,1342,8977,38697,38883
504,2262,15113,56976,57349,15893,1923,903
884,1640,229,509,1170,5437,22952,44314
11533,40440,39835,11160,2064,1683,710,1053
992,1297,672,439,1903,4550,16133,31466
13026,46335,45728,13151,2295,1328,885,978
737,1517,701,3604,21237,50382,50315,20872
1018,2493,11476,42209,42586,12097,1665,830
770,1046,853,586,550,1481,940,1031
850,2178,5149,17641,34637,35293,18327,5714
610,495,963,4538,25484,61835,61474,25089
980,1540,505,379,1569,8224,33963,34311
906,1604,4607,15366,30340,31179,15880,5148
750,1315,465,880,824,7330,29600,29954
15600,57870,56740,15942,2456,8980,34438,35287
16298,58811,58981,15870,1960,955,1191,1596
674,761,767,320,1091,1798,687,971
570,1514,674,4438,26696,65535,65535,65370
51098,51135,19008,3327,1183,5931,21627,43849
1060,1892,5762,20276,41334,49112,62831,47932
573,1846,14692,55227,55715,14786,1385,1192
573,811,593,800,1089,5016,19511,38007
901,843,818,435,1078,6136,21155,42275
998,1288,485,4556,25145,61988,61316,25926
538,1232,490,796,461,1165,810,719
645,893,765,611,1083,5101,21513,41699
677,823,920,5063,29049,65535,65535,29346
2003,10981,39340,39785,10768,6377,20868,41105
14420,52378,51286,14317,1714,1290,439,1036
423,1104,922,197,1103,4544,17138,32987
838,1449,495,383,767,1834,352,947
44891,44909,19478,15090,24942,25181,12911,4762
968,758,417,3856,22728,54980,53710,22121
894,1615,12286,46244,46711,12687,1430,1019
912,1471,11594,43684,43972,12760,1361,1091
14834,54052,53372,14452,1998,1456,772,895
811,1306,1063,186,656,1825,430,932
40498,41339,14919,2163,1014,1451,1050,807
867,1391,682,163,829,4723,21838,43007
685,2172,15113,57695,57465,15335,1837,1004
583,1590,295,379,1079,1465,669,1225
1729,10501,37978,37825,10559,2089,1018,1254
1105,1298,666,4653,26859,65113,64928,27160
988,1789,4105,12852,26336,26576,14163,4647
48889,48627,17666,2714,909,1313,432,1337
55503,56512,20957,3212,1007,1183,868,564
892,1600,5502,20250,39256,40183,20373,5456
16297,56801,56091,15358,1950,654,821,1139
712,1798,472,3984,20854,50069,49067,20946
1022,1476,495,676,1266,5586,22058,44456
15712,56523,56080,15199,1507,1183,566,1575
1592,10022,33991,33413,9417,2300,1108,505
53754,55065,20234,2980,619,1008,704,1045
856,1243,979,3967,20223,48945,48439,20343
912,564,249,169,1532,9763,41096,41190
878,1157,786,4184,22337,54469,53539,22585
803,1811,3857,13456,26585,28152,13969,4666
603,1206,546,313,945,4423,16829,33737
934,1088,4560,13871,27765,27845,14602,4278
1090,11968,44808,54876,37667,27754,13761,4307
1264,7684,24919,25048,7639,2394,715,1147
1320,6837,23902,24029,7027,1200,982,1295
15850,57583,57141,15431,1800,1984,771,398
42951,43476,15814,2632,736,1359,788,783
60121,65535,62217,43844,11068,1999,699,1178
10907,38825,38251,10842,1191,1525,699,1386
37364,38191,14179,2304,1077,2371,536,1229
1105,9377,33489,32860,9761,4855,15488,30274
37616,37986,13803,2391,741,1714,671,969
45801,46025,16860,2835,1014,1130,302,1246
580,8313,29841,30372,7787,1878,990,1020
43497,44395,16692,2508,983,1532,903,1233
1160,1551,763,420,956,8523,29006,28834
472,1571,5910,20767,40023,40699,20836,6042
554,1439,698,641,1227,3471,13363,25805
10170,36077,35089,9634,1285,2029,738,1550
1055,1508,223,228,1130,8718,32252,32949
61126,61717,22925,6672,21490,53062,52677,22592
697,1515,5769,19952,39523,40059,20388,5522
836,549,357,338,1132,1271,1076,910
65535,65535,65535,18876,1325,1343,717,881
55911,56551,21145,3399,808,1930,611,1118
827,1326,607,712,988,8638,39573,39914
687,1723,5310,19218,37437,38694,19490,5882
850,1008,548,620,482,1556,876,593
47407,47785,22121,20038,35231,35551,18482,5403
908,771,800,570,854,702,1077,1183
850,1777,5645,18416,36463,36908,18908,5560
928,2511,17261,65535,65535,18148,2047,1460
1224,9224,32489,32595,8504,1693,911,871
1019,1548,812,297,1270,3756,14819,29024
1483,11442,41086,40958,11408,2125,422,1160
878,1056,455,5186,29379,65535,65535,28776
453,1005,615,698,1166,5611,22904,45085
251,1091,676,439,814,1273,696,1132
792,1586,788,3436,19215,47169,46169,19878
1267,1644,16228,62239,63061,17343,1830,1026
63822,63425,23481,3685,742,1124,918,937
1328,10484,33729,34293,9313,1847,1432,1073
